adjacent_exact_or_range,authoritative_realized_pnl_sum,bucket_count,buckets,buy_usd,cashflow_pnl_before_resolution,city,closed_yes_asset_count,has_transform_events,max_entry_state_payout,max_entry_state_pnl,max_remaining_state_payout,min_entry_state_payout,min_entry_state_pnl,min_remaining_state_payout,net_cost_after_pre_resolution_sells,open_or_unresolved_yes_asset_count,sell_usd,state_model_note,state_model_valid,unequal_share_ratio_entry,unit,weather_date,weather_metric,winner_bucket_labels,winner_in_visible_yes_basket
False,2.775162,1,23°C,37.362400000944,2.7751000134240016,Hong Kong,1,False,298.02,260.657599999056,0.0,298.02,260.657599999056,0.0,-2.7751000134240016,0,40.137500014368,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-05,high,23°C,True
True,52.47,2,19°C|20°C,28.52960899720572,-28.52960899720572,Hong Kong,1,False,199.997207,171.4675980027943,199.997207,53.0,24.47039100279428,53.0,28.52960899720572,1,0.0,non_overlapping_yes_buckets,True,3.77353220754717,C,2026-05-05,low,19°C,True
False,-2.3236,1,16°C,18.009247000004287,-2.3249470000042844,London,1,False,58.094345,40.08509799999571,0.004344999999993604,58.094345,40.08509799999571,0.004344999999993604,2.3249470000042844,0,15.684300000000002,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-05,high,16°C,True
False,nan,1,26°C,17.56087,-14.953102002,Moscow,0,False,361.07,343.50912999999997,71.31777800000003,361.07,343.50912999999997,71.31777800000003,14.953102002,1,2.607767998000002,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-05,high,,False
False,171.518295,3,20°C or below|21°C|22°C,43.72918799830735,-42.49948800580735,Qingdao,2,False,519.147089,475.4179010016927,519.147089,199.9561,156.22691200169265,0.0,42.49948800580735,1,1.2296999925,non_overlapping_yes_buckets,True,2.5963053340208178,C,2026-05-05,high,21°C,True
False,nan,1,7°C,3.3255099998999995,-3.3255099998999995,Seoul,0,False,113.85,110.5244900001,113.85,113.85,110.5244900001,113.85,3.3255099998999995,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-05,low,,False
False,-0.23293,1,27°C,4.328796999830249,-0.23399699905124915,Warsaw,1,False,33.298436,28.969639000169753,0.008436000000003219,33.298436,28.969639000169753,0.008436000000003219,0.23399699905124915,0,4.094800000779,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-05,high,,False
False,0.153533,1,16°C,9.627548998302098,0.15354100347290078,Amsterdam,1,False,229.255245,219.6276960016979,0.005245000000002165,229.255245,219.6276960016979,0.005245000000002165,-0.15354100347290078,0,9.781090001774999,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-06,high,,False
True,-0.277473,3,27°C|28°C|29°C,2.37979,-0.2777500013099998,Beijing,3,False,156.37,153.99021,0.0,62.0,59.62021,0.0,0.2777500013099998,0,2.10203999869,non_overlapping_yes_buckets,True,2.5220967741935483,C,2026-05-06,high,,False
False,169.409844,5,21°C|22°C|23°C|26°C|27°C or higher,80.68737499091507,-4.962475008135087,Buenos Aires,3,False,607.89,527.202625009085,168.670714,124.71,44.02262500908492,0.0,4.962475008135087,2,75.72489998277999,non_overlapping_yes_buckets,True,4.874428674524898,C,2026-05-06,high,27°C or higher,True
True,21.569233,2,21°C|22°C,25.166849995147,-19.310819989906,Busan,2,False,130.53,105.363150004853,40.88,40.88,15.713150004853002,0.0,19.310819989906,0,5.856030005241,non_overlapping_yes_buckets,True,3.1930039138943247,C,2026-05-06,high,22°C,True
True,57.825075,2,24°C|25°C,50.11575499576267,35.68560400257067,Hong Kong,1,False,1116.806698,1066.6909430042374,823.000033,87.5,37.38424500423733,0.0,-35.68560400257067,1,85.80135899833334,non_overlapping_yes_buckets,True,12.763505120000001,C,2026-05-06,high,24°C,True
True,20.32435,2,11°C|12°C,16.58149999993815,17.22623999452585,London,1,False,245.008,228.42650000006185,245.008,224.724198,208.14269800006184,0.0041980000000023665,-17.22623999452585,1,33.807739994464,non_overlapping_yes_buckets,True,1.0902608716841433,C,2026-05-06,high,,False
True,0.600889,2,15°C|16°C,12.592,-0.9991000015360001,Milan,1,False,200.0,187.408,200.0,68.7,56.108000000000004,0.0,0.9991000015360001,1,11.592899998464,non_overlapping_yes_buckets,True,2.911208151382824,C,2026-05-06,high,,False
False,-0.258248,3,22°C or below|23°C|24°C,75.93096700286934,-39.65174700124534,Qingdao,1,False,856.580438,780.6494709971306,799.950438,105.15,29.219032997130668,0.0,39.65174700124534,2,36.279220001624,non_overlapping_yes_buckets,True,8.146271402757964,C,2026-05-06,high,,False
False,5.611828,2,20°C|21°C or higher,793.2068090023275,-772.5069090067116,Seoul,2,False,861.068306,67.86149699767248,778.118306,58.27,-734.9368090023275,0.0,772.5069090067116,0,20.699899995616,non_overlapping_yes_buckets,True,14.777214793204049,C,2026-05-06,high,21°C or higher,True
False,nan,1,24°C,2.0,-2.0,Shanghai,0,False,100.0,98.0,100.0,100.0,98.0,100.0,2.0,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-06,high,,False
True,59.985834000000004,3,26°C|27°C|28°C,64.3238649985,59.986005010716994,Shenzhen,3,False,649.9982,585.6743350015,0.008199999999987995,70.59,6.266135001500004,0.0,-59.986005010716994,0,124.309870009217,non_overlapping_yes_buckets,True,9.208077631392548,C,2026-05-06,high,26°C,True
False,nan,1,30°C,0.70413,-0.70413,Taipei,0,False,33.53,32.82587,33.53,33.53,32.82587,33.53,0.70413,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-06,high,,False
True,nan,2,18°C|19°C,2.3679750000000004,-2.3679750000000004,Tokyo,0,False,291.995,289.627025,291.995,100.0,97.632025,100.0,2.3679750000000004,2,0.0,non_overlapping_yes_buckets,True,2.91995,C,2026-05-06,high,,False
False,5.402795,1,24°C,44.848670000676,5.40275999755,Warsaw,1,False,157.81,112.961329999324,0.0,157.81,112.961329999324,0.0,-5.40275999755,0,50.251429998226,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-06,high,24°C,True
True,-2.276657,2,17°C|18°C,6.7010000000000005,-2.27660000004,Amsterdam,2,False,100.0,93.299,0.0,96.02,89.31899999999999,0.0,2.27660000004,0,4.42439999996,non_overlapping_yes_buckets,True,1.0414496979795875,C,2026-05-07,high,17°C,True
False,nan,1,26°C,19.959600000000002,-19.959600000000002,Beijing,0,False,638.7,618.7404,638.7,638.7,618.7404,638.7,19.959600000000002,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-07,high,,False
False,75.37,4,17°C or below|18°C|19°C|20°C,35.03571400016477,-35.03571400016477,Madrid,1,False,100.0,64.96428599983523,100.0,50.0,14.964285999835226,50.0,35.03571400016477,3,0.0,non_overlapping_yes_buckets,True,2.0,C,2026-05-07,high,17°C or below,True
False,nan,2,29°C|30°C or higher,5.853,-5.853,Moscow,0,False,197.65,191.797,197.65,100.0,94.147,100.0,5.853,2,0.0,non_overlapping_yes_buckets,True,1.9765000000000001,C,2026-05-07,high,,False
False,-10.099813,3,12°C or below|13°C|16°C,21.281959999362,-3.4607999939830023,Munich,1,False,500.0,478.718040000638,500.0,89.18,67.898040000638,0.0,3.4607999939830023,2,17.821160005379,non_overlapping_yes_buckets,True,5.6066382596994835,C,2026-05-07,high,,False
False,nan,1,between 66-67°F,2.45,-2.45,New York City,0,False,75.0,72.55,75.0,75.0,72.55,75.0,2.45,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-05-07,high,,False
False,nan,1,13°C,4.999331000000001,-4.999331000000001,Seoul,0,False,99.98662,94.987289,99.98662,99.98662,94.987289,99.98662,4.999331000000001,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-07,low,,False
False,nan,1,29°C,1.7352799926,-1.7352799926,Beijing,0,False,154.0,152.2647200074,154.0,154.0,152.2647200074,154.0,1.7352799926,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-08,high,,False
False,2.642412,1,11°C,7.1794900008,2.6424099982079996,Buenos Aires,1,False,100.08,92.9005099992,0.0,100.08,92.9005099992,0.0,-2.6424099982079996,0,9.821899999008,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-08,high,,False
False,nan,4,15°C|16°C|17°C|19°C,62.92214999419,-6.484759994189993,London,0,False,342.0,279.07785000581,342.0,194.5,131.57785000581,89.27484000000001,6.484759994189993,4,56.43739000000001,non_overlapping_yes_buckets,True,1.7583547557840618,C,2026-05-08,high,,False
True,42.72326,2,24°C|25°C,22.006800002612003,-22.006800002612003,Qingdao,1,False,61.31,39.303199997388,61.31,50.0,27.993199997387997,50.0,22.006800002612003,1,0.0,non_overlapping_yes_buckets,True,1.2262,C,2026-05-08,high,25°C,True
False,42.263672,5,29°C|30°C|31°C|32°C|33°C or higher,77.1245349992005,12.218194994623502,Sao Paulo,3,False,618.9995,541.8749650007995,618.9995,53.18,-23.944534999200506,0.0,-12.218194994623502,2,89.34272999382401,non_overlapping_yes_buckets,True,11.639704776231666,C,2026-05-08,high,29°C,True
False,84.71687,3,18°C|20°C|21°C,75.645649994268,-66.192139996168,Seoul,2,True,249.9,174.25435000573202,249.9,50.16,-25.485649994268,50.16,66.192139996168,1,9.4535099981,non_overlapping_yes_buckets,True,4.982057416267943,C,2026-05-08,high,20°C,True
True,175.036802,3,18°C|19°C|20°C,66.79571000018001,130.087739994772,Shanghai,1,False,367.35,300.55428999982,228.45,152.72,85.92428999981999,5.684341886080802e-14,-130.087739994772,2,196.883449994952,non_overlapping_yes_buckets,True,2.405382399161865,C,2026-05-08,high,19°C,True
False,45.695682,2,28°C|30°C,61.40515000195,-54.804340001949996,Shenzhen,2,False,100.5,39.09484999805,100.5,36.07,-25.335150001949998,0.0,54.804340001949996,0,6.60081,non_overlapping_yes_buckets,True,2.7862489603548655,C,2026-05-08,high,30°C,True
False,65.232232,1,12°C,21.477579,65.230921,Warsaw,1,False,102.016125,80.538546,0.0061249999999972715,102.016125,80.538546,0.0061249999999972715,-65.230921,0,86.7085,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-08,high,12°C,True
False,2.472643,1,19°C,15.663799997800002,2.4726000042999985,Ankara,1,False,107.54,91.87620000220001,1.4210854715202004e-14,107.54,91.87620000220001,1.4210854715202004e-14,-2.4726000042999985,0,18.1364000021,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-09,high,,False
True,nan,3,9°C|10°C|11°C,2.682739998994,-2.682739998994,Buenos Aires,0,False,142.73,140.04726000100598,142.73,1.08,-1.602739998994,1.08,2.682739998994,3,0.0,non_overlapping_yes_buckets,True,132.1574074074074,C,2026-05-09,high,,False
True,nan,3,20°C|21°C|22°C,44.179412,-30.907112000452997,Hong Kong,0,False,400.0,355.820588,252.07,17.941200000000002,-26.238211999999997,17.941200000000002,30.907112000452997,3,13.272299999547,non_overlapping_yes_buckets,True,22.2950527277997,C,2026-05-09,low,,False
True,9.291373,2,24°C|25°C,24.071000003899996,3.270399998500004,Istanbul,1,False,187.0,162.9289999961,83.00999999999999,83.00999999999999,58.938999996099994,0.0,-3.270399998500004,1,27.3414000024,non_overlapping_yes_buckets,True,2.2527406336585956,C,2026-05-09,high,24°C,True
False,9.524263,3,14°C or below|15°C|16°C,41.57789301180229,4.38060599038176,Madrid,1,False,720.662857,679.0849639881977,550.0928570000001,80.236704,38.658810988197715,0.006703999999999155,-4.38060599038176,2,45.95849900218405,non_overlapping_yes_buckets,True,8.981710627096547,C,2026-05-09,high,,False
False,nan,4,22°C or below|23°C|24°C|25°C,50.366141990305,-50.366141990305,Qingdao,0,False,1236.2222,1185.8560580096948,1236.2222,100.0,49.633858009695,100.0,50.366141990305,4,0.0,non_overlapping_yes_buckets,True,12.362222,C,2026-05-09,high,,False
False,1.813152,1,29°C,12.07699999762,1.8130000025780006,Sao Paulo,1,False,120.14,108.06300000238,0.0,120.14,108.06300000238,0.0,-1.8130000025780006,0,13.890000000198,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-09,high,,False
False,nan,2,21°C|22°C or higher,64.253879995,-44.726279995000006,Seoul,0,False,331.06,266.806120005,160.0,160.0,95.746120005,131.06,44.726279995000006,2,19.5276,non_overlapping_yes_buckets,True,2.069125,C,2026-05-09,high,,False
False,34.751619,2,8°C or below|9°C,36.53519999197,34.751520001296,Seoul,2,False,226.17000000000002,189.63480000803003,0.0,57.95,21.41480000803,0.0,-34.751520001296,0,71.286719993266,non_overlapping_yes_buckets,True,3.902847282139776,C,2026-05-09,low,,False
False,299.141769,1,25°C,17.77020699803916,-0.7294069980391598,Shenzhen,1,True,514.605309,496.8351020019609,301.59530900000004,514.605309,496.8351020019609,301.59530900000004,0.7294069980391598,0,17.0408,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-09,high,25°C,True
False,nan,1,17°C or higher,4.5,-4.5,Toronto,0,False,50.0,45.5,50.0,50.0,45.5,50.0,4.5,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-09,high,,False
True,1.397176,3,10°C|11°C|12°C,14.252459997999999,1.2539000032000018,Warsaw,1,False,252.0,237.747540002,100.0,27.66,13.407540002000001,0.0,-1.2539000032000018,2,15.506360001200001,non_overlapping_yes_buckets,True,9.11062906724512,C,2026-05-09,high,,False
False,nan,1,21°C,20.63031099687211,-9.361211997064379,Busan,0,False,331.537903,310.9075920031279,239.00636599999996,331.537903,310.9075920031279,239.00636599999996,9.361211997064379,1,11.269098999807733,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-10,high,,False
True,17.588427,3,24°C|25°C|26°C,59.047079998650005,17.58817999835,Hong Kong,3,False,162.66,103.61292000134999,0.0,60.0,0.9529200013499945,0.0,-17.58817999835,0,76.635259997,non_overlapping_yes_buckets,True,2.711,C,2026-05-10,high,26°C,True
True,87.478836,3,12°C|13°C|14°C,27.613075999610494,-27.313075999610493,London,2,False,107.79186899999999,80.1787930003895,107.79186899999999,100.0,72.38692400038951,0.0,27.313075999610493,1,0.3,non_overlapping_yes_buckets,True,1.07791869,C,2026-05-10,high,13°C,True
False,518.841193,5,21°C or below|22°C|23°C|24°C|28°C,89.39809999627501,505.3685970033163,Qingdao,4,False,930.2600000000001,840.861900003725,88.28,51.0,-38.39809999627501,0.0,-505.3685970033163,1,594.7666969995913,non_overlapping_yes_buckets,True,18.240392156862747,C,2026-05-10,high,23°C,True
False,81.649192,5,19°C|20°C|21°C|22°C|23°C or higher,157.01890999661597,81.64881001365401,Sao Paulo,5,True,285.85,128.83109000338405,0.0,0.0,-157.01890999661597,0.0,-81.64881001365401,0,238.66772001027,non_overlapping_yes_buckets,True,3.3764469643279003,C,2026-05-10,high,20°C,True
False,3.615497,1,22°C or higher,359.41529998503,-300.56479998776,Seoul,1,False,416.32,56.90470001496999,304.18,416.32,56.90470001496999,304.18,300.56479998776,0,58.85049999727,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-10,high,22°C or higher,True
True,-2.4021120000000002,2,25°C|26°C,24.094000001599998,-2.4022299969999956,Shenzhen,2,False,134.0,109.9059999984,0.0,98.0,73.9059999984,0.0,2.4022299969999956,0,21.691770004600002,non_overlapping_yes_buckets,True,1.3673469387755102,C,2026-05-10,high,,False
False,0.2076,1,25°C or higher,0.6228,0.2076,Tokyo,1,False,10.38,9.757200000000001,0.0,10.38,9.757200000000001,0.0,-0.2076,0,0.8304,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-10,high,25°C or higher,True
True,10.281176,3,18°C|19°C|20°C,37.362400028778,30.383719954892,Ankara,1,False,436.0,398.637599971222,148.71000000000004,252.03,214.667599971222,0.0,-30.383719954892,2,67.74611998367,non_overlapping_yes_buckets,True,1.7299527833988018,C,2026-05-11,high,,False
False,nan,2,28°C or below|29°C,10.979509977002001,-10.979509977002001,Beijing,0,False,469.62,458.640490022998,469.62,465.72,454.740490022998,465.72,10.979509977002001,2,0.0,non_overlapping_yes_buckets,True,1.0083741303787683,C,2026-05-11,high,,False
False,36.479914,4,18°C|19°C|20°C|21°C or higher,93.519019982334,36.479370058078004,Buenos Aires,4,False,450.25,356.730980017666,0.0,129.85,36.33098001766599,0.0,-36.479370058078004,0,129.998390040412,non_overlapping_yes_buckets,True,3.4674624566807855,C,2026-05-11,high,,False
True,31.906675,2,19°C|20°C,21.553300031848,31.907469924170993,Busan,2,False,1336.12,1314.5666999681519,0.009999999999990905,233.0,211.446699968152,0.0,-31.907469924170993,0,53.46076995601899,non_overlapping_yes_buckets,True,5.7344206008583685,C,2026-05-11,high,,False
False,147.0,1,11°C,3.0,-3.0,London,1,True,300.0,297.0,300.0,300.0,297.0,300.0,3.0,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-11,high,,False
False,9.128738,1,19°C or higher,512.902020004,-512.902020004,Munich,1,False,522.03,9.127979996000022,522.03,522.03,9.127979996000022,522.03,512.902020004,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-11,high,19°C or higher,True
True,nan,2,12°C|13°C,18.95768999894,-11.614679995547,Paris,0,False,156.87,137.91231000106,100.0,105.0,86.04231000106,85.78,11.614679995547,2,7.343010003393,non_overlapping_yes_buckets,True,1.494,C,2026-05-11,high,,False
False,178.212326,5,17°C or below|18°C|19°C|20°C|21°C,56.995669972688,178.211769984059,Qingdao,5,False,1580.75,1523.754330027312,0.0,207.1,150.104330027312,0.0,-178.211769984059,0,235.207439956747,non_overlapping_yes_buckets,True,7.632786093674554,C,2026-05-11,high,,False
False,25.759189,4,16°C|17°C|18°C|20°C,28.293030000081,14.731970007833997,Sao Paulo,2,False,487.23,458.93696999991903,218.62,30.68,2.3869699999189997,0.0,-14.731970007833997,2,43.025000007915,non_overlapping_yes_buckets,True,15.881029986962192,C,2026-05-11,high,17°C,True
True,-3.236116,3,16°C|17°C|18°C,36.836000012693994,-26.312110011693996,Seoul,2,False,202.0,165.163999987306,173.14,130.0,93.163999987306,0.0,26.312110011693996,1,10.523890001,non_overlapping_yes_buckets,True,1.5538461538461539,C,2026-05-11,high,,False
False,12.581249999999999,3,26°C|27°C|30°C,49.608679987326,12.581289989935001,Shenzhen,3,False,551.75,502.141320012674,0.0,49.0,-0.6086799873259992,0.0,-12.581289989935001,0,62.189969977261,non_overlapping_yes_buckets,True,11.260204081632653,C,2026-05-11,high,,False
False,9.071543,2,31°C|32°C or higher,18.533449994663002,9.071309997573994,Taipei,2,False,534.01,515.476550005337,0.0,119.86,101.326550005337,0.0,-9.071309997573994,0,27.604759992236996,non_overlapping_yes_buckets,True,4.455281161354914,C,2026-05-11,high,,False
False,-0.134294,1,30°C,1.78476,-0.13432999935199996,Beijing,1,False,148.73,146.94523999999998,0.009999999999990905,148.73,146.94523999999998,0.009999999999990905,0.13432999935199996,0,1.650430000648,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-12,high,,False
False,10.458108,1,23°C or higher,37.222510006101544,10.457600000270453,Buenos Aires,1,False,434.64387,397.4213599938985,0.0038700000000062573,434.64387,397.4213599938985,0.0038700000000062573,-10.457600000270453,0,47.680110006372,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-12,high,,False
False,97.0,9,17°C|18°C|19°C|20°C|21°C|22°C|23°C|24°C|25°C or higher,98.483699978483,-55.210559997782,Busan,1,False,571.856,473.372300021517,283.84,87.37,-11.113699978482998,87.37,55.210559997782,8,43.273139980701,non_overlapping_yes_buckets,True,6.54522147190111,C,2026-05-12,high,21°C,True
False,69.894089,1,27°C or higher,19.885999995628,-19.885999995628,Istanbul,1,False,89.78,69.894000004372,89.78,89.78,69.894000004372,89.78,19.885999995628,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-12,high,27°C or higher,True
