actual_minus_equal_amount,actual_minus_main_bucket,actual_minus_original_hold,actual_trade_pnl_v2,basket_key,bucket_count,buckets,city,equal_amount_basket_same_input_pnl,equal_payout_basket_same_input_pnl,evaluable,liquidity_limit,main_bucket,main_bucket_only_same_input_pnl,non_simultaneous_fill_limit,not_evaluable_reason,original_shares_hold_to_resolution_pnl,settled_yes_bucket_count,total_input_usd,unit,weather_date,weather_metric,winner_buckets
164.40378718857116,-527.0671161524913,-14.038486976163227,175.19651800000003,Shenzhen|2026-07-07|high|C,5,25°C|26°C|27°C|28°C|29°C,Shenzhen,10.792730811428868,370.3229709955417,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,702.2636341524912,counterfactual ignores that original fills occurred at different times and market states,,189.23500497616325,,162.07499502383675,C,2026-07-07,high,28°C
83.20278008220177,-90.90139376518471,36.21486700589501,40.995377,Buenos Aires|2026-07-08|high|C,3,18°C|19°C|20°C,Buenos Aires,-42.20740308220178,48.83582104095177,True,counterfactual assumes all target shares could be filled at observed weighted average prices,18°C,131.8967707651847,counterfactual ignores that original fills occurred at different times and market states,,4.780509994104989,,129.259490005895,C,2026-07-08,high,18°C
0.001080043905000494,0.001080043905000494,0.001080043905000494,-12.373,Istanbul|2026-07-08|high|C,2,31°C|32°C,Istanbul,-12.374080043905,-12.374080043905,True,counterfactual assumes all target shares could be filled at observed weighted average prices,31°C,-12.374080043905,counterfactual ignores that original fills occurred at different times and market states,,-12.374080043905,,12.374080043905,C,2026-07-08,high,
200.0558015513875,-164.86182532489238,0.004614989527453872,276.603005,Shanghai|2026-07-08|high|C,3,36°C|37°C|38°C,Shanghai,76.54720344861249,294.2569979455162,True,counterfactual assumes all target shares could be filled at observed weighted average prices,36°C,441.4648303248924,counterfactual ignores that original fills occurred at different times and market states,,276.59839001047254,,105.91160998952745,C,2026-07-08,high,36°C
0.0011810004999972534,0.0011810004999972534,0.0011810004999972534,-46.5302,Warsaw|2026-07-08|high|C,2,18°C|19°C,Warsaw,-46.5313810005,-46.5313810005,True,counterfactual assumes all target shares could be filled at observed weighted average prices,19°C,-46.5313810005,counterfactual ignores that original fills occurred at different times and market states,,-46.5313810005,,46.5313810005,C,2026-07-08,high,
,,,,New York City|2026-07-09|high|F,2,,New York City,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,F,2026-07-09,high,
-39.5030599780132,603.865465995489,-6.11285400451095,512.931965,Qingdao|2026-07-09|high|C,5,26°C|27°C|28°C|29°C|30°C,Qingdao,552.4350249780132,672.2985268885859,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-90.933500995489,counterfactual ignores that original fills occurred at different times and market states,,519.0448190045109,,90.933500995489,C,2026-07-09,high,28°C
-54.66595468923369,31.562627982591003,21.102627982590995,-48.104009,Sao Paulo|2026-07-09|high|C,5,18°C|19°C|20°C|21°C|22°C,Sao Paulo,6.561945689233696,147.3200470765134,True,counterfactual assumes all target shares could be filled at observed weighted average prices,21°C,-79.666636982591,counterfactual ignores that original fills occurred at different times and market states,,-69.206636982591,,79.666636982591,C,2026-07-09,high,22°C
-142.4773897921797,233.68073299456,0.0007329945599963139,143.651243,Shanghai|2026-07-09|high|C,3,29°C|30°C|31°C,Shanghai,286.1286327921797,137.50629807792438,True,counterfactual assumes all target shares could be filled at observed weighted average prices,31°C,-90.02948999456001,counterfactual ignores that original fills occurred at different times and market states,,143.65051000544,,90.02948999456001,C,2026-07-09,high,29°C
9.999999999621423e-05,9.999999999621423e-05,9.999999999621423e-05,-39.9919,Beijing|2026-07-10|high|C,2,28°C|29°C,Beijing,-39.992,-39.992,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-39.992,counterfactual ignores that original fills occurred at different times and market states,,-39.992,,39.992,C,2026-07-10,high,
,,,,London|2026-07-10|high|C,2,,London,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-07-10,high,
0.004514991038661265,0.004514991038661265,0.004514991038661265,-80.7999,Moscow|2026-07-10|high|C,4,23°C|24°C|25°C|26°C,Moscow,-80.80441499103866,-80.80441499103866,True,counterfactual assumes all target shares could be filled at observed weighted average prices,25°C,-80.80441499103866,counterfactual ignores that original fills occurred at different times and market states,,-80.80441499103866,,80.80441499103866,C,2026-07-10,high,
0.0001599987360023647,0.0001599987360023647,0.0001599987360023647,-61.8274,Qingdao|2026-07-10|high|C,2,28°C|29°C,Qingdao,-61.827559998736,-61.827559998736,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,-61.827559998736,counterfactual ignores that original fills occurred at different times and market states,,-61.827559998736,,61.827559998736,C,2026-07-10,high,
0.001982029514593364,0.001982029514593364,0.001982029514593364,-29.239200000000004,Sao Paulo|2026-07-10|high|C,3,27°C|28°C|29°C,Sao Paulo,-29.241182029514597,-29.241182029514597,True,counterfactual assumes all target shares could be filled at observed weighted average prices,27°C,-29.241182029514597,counterfactual ignores that original fills occurred at different times and market states,,-29.241182029514597,,29.241182029514597,C,2026-07-10,high,
0.0009699880290057195,0.0009699880290057195,0.0009699880290057195,-53.1393,Tokyo|2026-07-10|high|C,3,32°C|33°C|34°C,Tokyo,-53.140269988029004,-53.140269988029004,True,counterfactual assumes all target shares could be filled at observed weighted average prices,32°C,-53.140269988029004,counterfactual ignores that original fills occurred at different times and market states,,-53.140269988029004,,53.140269988029004,C,2026-07-10,high,
0.0013200223200016126,0.0013200223200016126,0.0013200223200016126,-18.8768,Beijing|2026-07-11|high|C,2,30°C|31°C,Beijing,-18.87812002232,-18.87812002232,True,counterfactual assumes all target shares could be filled at observed weighted average prices,31°C,-18.87812002232,counterfactual ignores that original fills occurred at different times and market states,,-18.87812002232,,18.87812002232,C,2026-07-11,high,
0.00028399818814683897,0.00028399818814683897,0.00028399818814683897,-13.021700000000001,Helsinki|2026-07-11|high|C,3,25°C|26°C|27°C,Helsinki,-13.021983998188148,-13.021983998188148,True,counterfactual assumes all target shares could be filled at observed weighted average prices,26°C,-13.021983998188148,counterfactual ignores that original fills occurred at different times and market states,,-13.021983998188148,,13.021983998188148,C,2026-07-11,high,
0.00017000009599854593,0.00017000009599854593,0.00017000009599854593,-21.5058,Moscow|2026-07-11|high|C,2,26°C|27°C,Moscow,-21.505970000096,-21.505970000096,True,counterfactual assumes all target shares could be filled at observed weighted average prices,26°C,-21.505970000096,counterfactual ignores that original fills occurred at different times and market states,,-21.505970000096,,21.505970000096,C,2026-07-11,high,
,,,,Seoul|2026-07-11|high|C,2,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-07-11,high,
9.304960991116005,9.304960991116005,9.304960991116005,-23.1815,Shanghai|2026-07-11|high|C,2,28°C|29°C,Shanghai,-32.486460991116004,-32.486460991116004,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,-32.486460991116004,counterfactual ignores that original fills occurred at different times and market states,,-32.486460991116004,,32.486460991116004,C,2026-07-11,high,
0.003744008087153361,0.003744008087153361,0.003744008087153361,-66.8995,London|2026-07-12|high|C,3,25°C|26°C|27°C,London,-66.90324400808716,-66.90324400808716,True,counterfactual assumes all target shares could be filled at observed weighted average prices,27°C,-66.90324400808716,counterfactual ignores that original fills occurred at different times and market states,,-66.90324400808716,,66.90324400808716,C,2026-07-12,high,
0.0017400485710012958,0.0017400485710012958,0.0017400485710012958,-19.566699999999997,Los Angeles|2026-07-12|high|F,3,between 80-81°F|between 82-83°F|between 84-85°F,Los Angeles,-19.568440048571,-19.568440048571,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 82-83°F,-19.568440048571,counterfactual ignores that original fills occurred at different times and market states,,-19.568440048571,,19.568440048571,F,2026-07-12,high,
0.000180008729999237,0.000180008729999237,0.000180008729999237,-7.274500000000001,Mexico City|2026-07-12|high|C,2,26°C|27°C,Mexico City,-7.27468000873,-7.27468000873,True,counterfactual assumes all target shares could be filled at observed weighted average prices,27°C,-7.27468000873,counterfactual ignores that original fills occurred at different times and market states,,-7.27468000873,,7.27468000873,C,2026-07-12,high,
,,,,Moscow|2026-07-12|high|C,2,,Moscow,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-07-12,high,
0.0004850043452755415,0.0004850043452755415,0.0004850043452755415,-29.4575,New York City|2026-07-12|high|F,2,between 86-87°F|between 88-89°F,New York City,-29.457985004345275,-29.457985004345275,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 86-87°F,-29.457985004345275,counterfactual ignores that original fills occurred at different times and market states,,-29.457985004345275,,29.457985004345275,F,2026-07-12,high,
76.37142196140039,76.37142196140039,76.37142196140039,-228.4215,Shanghai|2026-07-12|high|C,3,27°C|28°C|29°C,Shanghai,-304.7929219614004,-304.7929219614004,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-304.7929219614004,counterfactual ignores that original fills occurred at different times and market states,,-304.7929219614004,,304.7929219614004,C,2026-07-12,high,
14.555801183672532,-61.0394424635264,-20.606576992728012,20.645943,Warsaw|2026-07-12|high|C,3,19°C|20°C|21°C,Warsaw,6.090141816327467,65.92884889986931,True,counterfactual assumes all target shares could be filled at observed weighted average prices,19°C,81.6853854635264,counterfactual ignores that original fills occurred at different times and market states,,41.25251999272801,,31.707480007271997,C,2026-07-12,high,19°C
-1201.6436704622251,791.3245520126328,-0.7981619873671661,652.115167,Buenos Aires|2026-07-13|high|C,8,9°C|10°C|11°C|12°C|13°C|14°C|15°C|16°C,Buenos Aires,1853.7588374622253,386.04034969824954,True,counterfactual assumes all target shares could be filled at observed weighted average prices,11°C,-139.20938501263277,counterfactual ignores that original fills occurred at different times and market states,,652.9133289873672,,139.20938501263277,C,2026-07-13,high,9°C
,,,,Busan|2026-07-13|high|C,2,,Busan,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-07-13,high,
26.050336020515452,-83.13458194285244,0.00020000219939220187,42.973997999999995,London|2026-07-13|high|C,3,25°C|26°C|27°C,London,16.923661979484542,58.856078667483715,True,counterfactual assumes all target shares could be filled at observed weighted average prices,26°C,126.10857994285243,counterfactual ignores that original fills occurred at different times and market states,,42.9737979978006,,37.6687970021994,C,2026-07-13,high,26°C
-370.5897842331427,-1129.9667824602443,-413.83278600604103,352.928634,Tokyo|2026-07-13|high|C,2,28°C|29°C,Tokyo,723.5184182331427,250.47148496287855,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,1482.8954164602444,counterfactual ignores that original fills occurred at different times and market states,,766.761420006041,,35.858579993959,C,2026-07-13,high,28°C
,,,,Warsaw|2026-07-13|high|C,6,,Warsaw,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,6,,C,2026-07-13,high,
0.002195008113496044,0.002195008113496044,0.002195008113496044,-41.808,Buenos Aires|2026-07-14|high|C,3,17°C|18°C|19°C,Buenos Aires,-41.810195008113496,-41.810195008113496,True,counterfactual assumes all target shares could be filled at observed weighted average prices,17°C,-41.810195008113496,counterfactual ignores that original fills occurred at different times and market states,,-41.810195008113496,,41.810195008113496,C,2026-07-14,high,
,,,,Helsinki|2026-07-14|high|C,2,,Helsinki,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-07-14,high,
33.49563877820049,184.400798007513,0.0007980075129978559,132.101358,Hong Kong|2026-07-14|high|C,3,28°C|29°C|30°C,Hong Kong,98.60571922179952,140.4316853973086,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,-52.299440007513,counterfactual ignores that original fills occurred at different times and market states,,132.100559992487,,52.299440007513,C,2026-07-14,high,28°C
,,,,London|2026-07-14|high|C,6,,London,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,6,,C,2026-07-14,high,
1.6835266618500029,-88.79480668352498,-49.488139992775004,37.87486,Mexico City|2026-07-14|high|C,2,26°C|27°C,Mexico City,36.191333338149995,108.38748829654926,True,counterfactual assumes all target shares could be filled at observed weighted average prices,26°C,126.66966668352498,counterfactual ignores that original fills occurred at different times and market states,,87.362999992775,,54.287000007225,C,2026-07-14,high,26°C
0.0001460000831998709,0.0001460000831998709,0.0001460000831998709,-1.1113,San Francisco|2026-07-14|high|F,3,between 84-85°F|between 86-87°F|between 88-89°F,San Francisco,-1.1114460000831998,-1.1114460000831998,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 88-89°F,-1.1114460000831998,counterfactual ignores that original fills occurred at different times and market states,,-1.1114460000831998,,1.1114460000831998,F,2026-07-14,high,
0.021141002387537355,0.021141002387537355,0.021141002387537355,-142.2928,Shenzhen|2026-07-14|high|C,3,26°C|27°C|28°C,Shenzhen,-142.31394100238754,-142.31394100238754,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-142.31394100238754,counterfactual ignores that original fills occurred at different times and market states,,-142.31394100238754,,142.31394100238754,C,2026-07-14,high,
19.102430023458002,19.102430023458002,19.102430023458002,-3.85603,Buenos Aires|2026-07-15|high|C,2,20°C|21°C,Buenos Aires,-22.958460023458002,-22.958460023458002,True,counterfactual assumes all target shares could be filled at observed weighted average prices,20°C,-22.958460023458002,counterfactual ignores that original fills occurred at different times and market states,,-22.958460023458002,,22.958460023458002,C,2026-07-15,high,
0.002255994823990193,0.002255994823990193,0.002255994823990193,-23.8402,Mexico City|2026-07-15|high|C,2,27°C|28°C,Mexico City,-23.84245599482399,-23.84245599482399,True,counterfactual assumes all target shares could be filled at observed weighted average prices,27°C,-23.84245599482399,counterfactual ignores that original fills occurred at different times and market states,,-23.84245599482399,,23.84245599482399,C,2026-07-15,high,
0.0005499878629997568,0.0005499878629997568,0.0005499878629997568,-13.9485,Seoul|2026-07-15|high|C,2,25°C|26°C,Seoul,-13.949049987862999,-13.949049987862999,True,counterfactual assumes all target shares could be filled at observed weighted average prices,26°C,-13.949049987862999,counterfactual ignores that original fills occurred at different times and market states,,-13.949049987862999,,13.949049987862999,C,2026-07-15,high,
